ror,lr,lroe,coki,qs,sir
04ty8dh37,0,0,1,0,1
04tz4vh74,0,0,1,0,0
04v04aa35,0,0,1,0,0
04v071k95,0,0,1,0,0
04v097707,0,0,1,0,0
04v0mdj41,0,0,1,0,0
04v0snf24,1,1,1,1,0
04v0zrf25,0,0,1,0,0
04v18t651,0,0,1,0,1
04v21mm27,0,0,1,0,0
04v2brz27,0,0,1,0,0
04v2j2k71,1,1,1,1,1
04v2twj65,0,0,1,1,1
04v302n28,0,0,1,0,1
04v3p2s41,0,0,1,0,0
04v3r9z94,0,0,1,0,0
04v3sec91,0,0,1,0,0
04v3ywz14,1,1,1,1,1
04v403p80,0,0,1,0,0
04v44vh53,0,0,1,0,0
04v4g9h31,1,1,1,0,1
04v4h5886,0,0,1,0,0
04v4swe56,0,0,1,0,0
04v53s997,0,0,1,0,1
04v5axh10,0,0,1,0,0
04v5m9m10,0,0,1,0,0
04v5nzb91,0,0,1,0,0
04v76ef78,1,1,1,1,0
04v7cww51,0,0,1,0,0
04v7yv031,0,0,1,0,0
04v893f23,0,0,1,0,0
04v8ap992,0,0,1,0,0
04v8db398,0,0,1,0,0
04v8qfb10,0,0,1,0,0
04vb9qy63,0,0,1,0,0
04vbnwv73,0,0,1,0,0
04vbyvm90,0,0,1,0,0
04vc81p87,0,0,1,0,0
04vcs0j60,0,0,1,0,1
04vd28p53,0,0,1,0,0
04vd30725,0,0,1,0,0
04vddbq17,0,0,0,0,1
04vdmbk59,0,0,1,0,0
04vdpck27,0,0,1,0,0
04ve58z79,0,0,1,0,0
04vew1z32,0,0,1,0,0
04vfs2w97,1,1,1,1,0
04vfs5h36,0,0,1,0,0
04vg4w365,1,1,1,1,1
04vgbd477,0,0,1,0,1
04vgkzj18,0,0,1,0,0
04vh2cv64,0,0,1,0,0
04vhngq09,0,0,1,0,0
04vhsg885,0,0,1,0,0
04vhxp922,0,0,1,0,0
04vj5r404,0,0,1,0,0
04vjfp916,0,0,1,0,0
04vjs1b18,0,0,1,0,0
04vjwcp92,0,0,1,0,0
04vkd2013,0,0,1,0,1
04vmpyg44,0,0,1,0,0
04vmtqg68,0,0,1,0,0
04vmvtb21,1,1,1,1,1
04vnevw94,0,0,1,0,0
04vnq7t77,1,1,1,1,0
04vpa6h32,0,0,1,0,0
04vpsen23,0,0,1,0,0
04vpw9274,0,0,1,0,0
04vpyax58,0,0,1,0,0
04vq0vq60,0,0,1,0,0
04vq9c111,0,0,1,0,0
04vrn7932,0,0,1,0,0
04vrsb288,0,0,1,0,0
04vrxay34,0,0,1,1,0
04vrxqg89,0,0,1,0,0
04vs2n780,0,0,1,0,0
04vt0z780,0,0,1,0,0
04vts6h49,0,0,1,0,0
04vtvrr13,0,0,1,0,0
04vtx5s55,0,0,1,0,1
04vv4v570,0,0,1,0,0
04vvwwg30,0,0,1,0,0
04vw91v95,0,0,1,0,0
04vwnq582,0,0,1,0,0
04vxqfe68,0,0,1,0,0
04vxr4k74,0,0,1,0,1
04vxw9c34,0,0,1,0,0
04vy5s568,0,0,1,0,0
04vympt94,0,0,1,0,1
04w00w616,0,0,1,0,0
04w077t62,0,0,1,0,1
04w0a0617,0,0,1,0,0
04w1vws04,0,0,1,0,0
04w23p232,0,0,1,0,0
04w2yhr49,0,0,1,0,0
04w3d2v20,0,0,1,1,1
04w49ae90,0,0,1,0,0
04w4aze46,0,0,1,0,0
04w4pwd42,0,0,1,0,0
04w5ec154,0,0,1,0,1
04w5etv87,0,0,1,0,0
04w5f4y88,0,0,1,0,1
04w5zb891,0,0,1,0,1
04w66ad08,0,0,1,0,0
04w686e65,0,0,1,0,0
04w6mxh75,0,0,1,0,0
04w6xt508,0,0,1,0,0
04w713f83,0,0,1,0,0
04w7hre37,0,0,1,0,0
04w7k2121,0,0,1,0,0
04w7skc03,1,1,1,1,1
04w893s72,0,0,1,0,0
04w8dt298,0,0,1,0,0
04w8z7f34,1,1,1,0,1
04w93kd83,0,0,1,0,0
04w9fbh59,1,1,1,1,1
04w9mdw91,0,0,1,0,0
04wa64s85,0,0,1,0,0
04wa91k02,0,0,1,0,1
04waphv22,0,0,1,0,1
04waqzz56,1,1,1,0,1
04wb1en98,0,0,1,0,0
04wb5nh51,0,0,1,0,0
04wbzgn90,0,0,1,0,0
04wcpjy25,0,0,1,0,0
04wd10e19,0,0,1,0,1
04wd2n987,0,0,1,0,0
04wd4rg36,0,0,1,0,0
04wd8np46,0,0,0,0,1
04wdt0z89,0,0,1,0,0
04we0sp42,0,0,1,0,0
04we7d902,0,0,1,0,0
04weaqm75,0,0,1,0,0
04wegbp55,0,0,1,0,1
04wez5e68,0,0,1,0,0
04wf8g409,0,0,1,0,0
04wfbp123,0,0,1,0,1
04wfc2h84,0,0,1,0,0
04wffgt70,1,1,1,1,0
04wfkgd43,0,0,1,0,0
04wgp8f82,0,0,1,0,0
04wgyjv21,0,0,1,0,1
04wh4y985,0,0,1,0,0
04whwem28,0,0,1,0,0
04wj0w424,0,0,1,0,0
04wjxkk25,0,0,1,0,1
04wk25q62,0,0,1,0,0
04wk3wd50,0,0,1,0,0
04wk53b95,0,0,1,0,0
04wkq2s46,0,0,1,0,0
04wkwbq27,0,0,1,0,0
04wkzvc75,0,0,1,0,1
04wmpkv79,0,0,1,0,0
04wmrj902,0,0,1,0,0
04wn09761,1,1,1,1,1
04wn28048,0,0,1,1,1
04wn7wc95,1,1,1,0,1
04wngnd82,0,0,1,0,0
04wnsdv29,0,0,1,0,0
04wnwjm54,0,0,1,0,0
04wnz0192,0,0,1,0,0
04wpebs26,0,0,1,0,0
04wq8zb47,1,1,1,1,1
04wr6mz63,0,0,1,0,0
04wrhg795,0,0,1,0,0
04ws6z706,0,0,1,0,0
04wsgqy55,0,0,1,0,1
04wsndj47,0,0,1,0,0
04wsxm558,0,0,1,0,0
04wthrp69,0,0,1,0,0
04wtn5j93,0,0,1,0,0
04wv2vw16,0,0,1,0,0
04wvk1327,0,0,1,0,0
04ww21r56,1,1,1,1,1
04wwgp209,0,0,1,0,0
04wwz3282,0,0,1,0,0
04wx25x02,0,0,1,0,0
04wx3x242,0,0,1,0,0
04wxbhc62,0,0,1,0,0
04wy35175,0,0,1,0,0
04wy7gp54,0,0,1,0,0
04wydzr61,0,0,1,0,0
04wz0k923,0,0,1,0,0
04wzh0d51,0,0,1,0,0
04wzzqn13,0,0,1,0,1
04x02q560,0,0,1,0,0
04x0k0m51,0,0,1,0,0
04x0kvm78,1,1,1,0,1
04x1a4s97,0,0,1,0,0
04x222a35,0,0,1,0,0
04x2ven38,0,0,1,0,0
04x383a88,0,0,1,0,0
04x3ad968,0,0,1,0,0
04x3ne739,0,0,1,0,0
04x3wvr31,1,1,1,1,0
04x499113,0,0,1,0,0
04x5ap794,0,0,1,0,0
04x5wnb75,0,0,1,0,0
04x649j07,0,0,1,0,0
04x7ccp17,0,0,1,0,1
04x8bys48,0,0,1,0,0
04x8q5j40,0,0,1,0,0
04x94xw62,0,0,1,0,0
04xaa4j22,0,0,1,0,0
04xafps82,0,0,1,0,0
04xampv42,0,0,1,0,0
04xbsst68,0,0,1,0,0
04xbyac61,0,0,1,0,0
04xc7z697,0,0,1,0,0
04xdqtw10,0,0,1,0,0
04xdyq509,0,0,1,0,0
04xe01d27,0,0,1,0,0
04xeap310,0,0,1,0,0
04xf2rc74,0,0,1,0,1
04xf6c905,0,0,1,0,0
04xf6nm78,1,1,1,1,0
04xfnd416,0,0,1,0,0
04xfq0f34,1,1,1,1,0
04xftk194,0,0,1,1,1
04xfwhf17,0,0,1,0,0
04xg0r294,0,0,1,0,0
04xgb0s62,0,0,1,0,0
04xgbph11,0,0,1,0,0
04xgcc957,0,0,1,0,0
04xgh4d03,0,0,1,0,1
04xhj8132,0,0,1,0,0
04xhre718,0,0,1,0,0
04xhv0r49,0,0,1,0,0
04xhy8q59,1,1,1,1,0
04xj4zj95,0,0,1,0,0
04xjkmz40,0,0,1,0,0
04xk0dc21,0,0,1,0,0
04xkdwy10,0,0,1,0,0
04xmkh626,0,0,1,0,0
04xnqep60,0,0,1,0,0
04xp1hk04,0,0,1,0,0
04xp48827,0,0,1,0,0
04xqwq985,1,1,1,0,1
04xr5we72,0,0,1,1,0
04xrcta15,0,0,1,0,1
04xrk2k91,0,0,1,0,0
04xrm3t06,0,0,1,0,0
04xs15c78,0,0,1,0,0
04xs57h96,1,1,1,1,1
04xsj2p07,0,0,1,0,0
04xsjmh40,0,0,1,0,0
04xsjvn35,0,0,1,0,0
04xt0wn96,0,0,1,0,0
04xtpyw05,0,0,1,0,0
04xtvq436,0,0,1,0,0
04xtx5t16,0,0,1,1,1
04xtznh26,0,0,1,0,0
04xv2pc41,1,1,1,1,1
04xvp2z22,0,0,1,0,0
04xvv6376,0,0,1,0,0
04xvy3j27,0,0,1,0,0
04xwksx09,0,0,1,1,1
04xwxtp60,0,0,1,0,0
04xxj4388,0,0,1,0,0
04xxs0n60,0,0,1,0,0
04xy18872,0,0,1,0,0
04xy7xh64,0,0,1,0,0
04xysgw12,1,1,1,1,1
04xyxjd90,1,1,1,1,0
04xz43j90,0,0,1,0,0
04y12vd76,0,0,1,0,0
04y17xm23,0,0,1,0,0
04y34yk39,0,0,1,0,0
04y3rfg91,0,0,1,0,1
04y3yya25,0,0,1,0,0
04y4dkp70,0,0,1,0,0
04y4hcz67,0,0,1,0,0
04y50an90,0,0,1,0,0
04y57vd64,0,0,1,0,0
04y58d606,0,0,1,0,1
04y5kwa70,0,0,1,0,0
04y61qm95,0,0,1,0,0
04y75dx46,0,0,1,0,0
04y763m95,0,0,1,0,1
04y7eh037,0,0,1,1,1
04y8cs423,0,0,1,0,0
04y8d6y55,0,0,1,0,0
04y8eg478,0,0,1,0,0
04y8njc86,0,0,1,0,1
04y8pvp97,0,0,1,0,0
04y908s98,0,0,1,0,0
04y91p704,0,0,1,0,0
04y99m182,0,0,1,0,0
04yaxh485,0,0,1,0,0
04yayy336,0,0,1,0,0
04yazpn06,0,0,1,0,0
04yb7hq57,0,0,1,0,1
04ybtcs72,0,0,1,0,0
04ybvje46,0,0,1,0,0
04ycjft64,0,0,1,0,0
04ycpbx82,0,0,1,1,1
04ycrgr69,0,0,1,0,0
04yd0ad61,0,0,1,0,0
04ydmy275,1,1,1,1,0
04ye9fj05,0,0,1,0,0
04yej8x59,0,0,1,1,0
04yexcn51,0,0,1,0,1
04yf4aj88,0,0,1,0,0
04yff2m38,0,0,1,0,0
04ygk5j35,0,0,1,0,1
04ygywa46,0,0,1,0,0
04yh52k23,0,0,1,0,1
04yhapk09,0,0,1,0,0
04yhjzf92,0,0,1,0,0
04yhntq62,0,0,1,0,0
04yj19304,0,0,1,0,0
04yjbr930,0,0,1,0,0
04yjdkj62,0,0,1,0,0
04yk0nx57,0,0,1,0,0
04yka3j04,1,1,1,0,0
04ykhhw18,0,0,1,0,0
04ykrg907,0,0,1,0,0
04ykvv917,0,0,1,0,0
04ymc1w90,0,0,1,0,1
04ymc4274,0,0,1,0,0
04ymee833,0,0,1,0,0
04ymgwq66,1,1,1,0,1
04ymz0q33,0,0,1,0,1
04yn30r61,0,0,1,0,0
04yn6kj97,0,0,1,0,0
04yntn793,0,0,1,0,0
04ypx4p84,0,0,1,0,0
04ypx8c21,1,1,1,1,1
04yqw9c44,1,1,1,1,1
04yqxxq63,1,1,1,1,1
04yr71909,0,0,1,0,1
04yrgt058,0,0,1,0,1
04yrkc140,0,0,1,0,0
04yrqp957,1,1,1,1,0
04yrwqa21,0,0,1,0,0
04ysmca02,0,0,1,0,0
04ysp6769,0,0,1,0,0
04ytb9n23,0,0,1,0,1
04ytecw04,0,0,1,0,0
04ytq6y86,0,0,1,0,0
04ytrbh65,0,0,1,0,0
04ytrqw44,0,0,1,0,1
04yts9m86,0,0,1,0,0
04yv47b75,0,0,1,0,0
04yvncj21,0,0,1,0,0
04yw47259,0,0,1,0,0
04yw73836,0,0,1,0,0
04ywb0864,0,0,1,1,1
04ywg4h07,0,0,1,0,0
04ywz9252,0,0,1,0,0
04yymzm67,0,0,1,0,0
04yznqr36,0,0,1,0,0
04yzxz566,0,0,1,1,0
04yzyf194,0,0,1,0,0
04z03cz64,0,0,1,0,0
04z08z627,0,0,1,0,0
04z1g6718,0,0,1,0,0
04z1myv13,0,0,1,0,0
04z1nmb83,0,0,1,0,0
04z33a802,0,0,1,0,0
04z37sn09,0,0,1,0,0
04z3dv266,0,0,1,0,0
04z3jpx43,0,0,1,0,0
04z484c04,0,0,1,0,0
04z49n283,0,0,1,0,1
04z4g6e62,0,0,1,0,0
04z4pf693,0,0,1,0,0
04z4wmb81,1,1,1,0,1
04z557486,0,0,1,0,0
04z5xnd65,0,0,1,0,0
04z60tq39,0,0,1,0,0
04z64b609,0,0,1,0,0
04z664d45,0,0,1,0,0
04z6c2n17,1,1,1,1,1
04z6kfz30,0,0,1,0,0
04z7f4v54,0,0,1,0,0
04z7fc725,0,0,1,0,0
04z7qrj66,1,1,1,1,1
04z80e107,0,0,1,0,0
04z893x06,0,0,1,0,0
04z8k9a98,1,1,1,1,0
04z9fas77,0,0,1,0,0
04zap7912,0,0,1,0,1
04zayvt43,0,0,1,0,1
04zb31v77,0,0,1,0,1
04zb8fk81,0,0,1,0,0
04zbaa003,0,0,1,0,0
04zbaj011,0,0,1,0,0
04zc7p361,1,1,1,0,0
04zc7sw86,0,0,1,0,0
04zdgqb89,0,0,1,0,0
04ze6rb18,0,0,1,1,1
04ze84192,0,0,1,0,0
04zepk655,0,0,1,0,1
04zf66g39,0,0,1,0,0
04zfme737,1,1,1,1,1
04zfq3f98,0,0,1,0,0
04zgwt671,0,0,1,0,0
04zh6m791,0,0,1,0,0
04zhrfn38,0,0,1,0,0
04zj2bd87,0,0,1,0,1
04zj95y60,0,0,1,0,0
04zjcaq85,0,0,1,0,0
04zjtrb98,1,1,1,1,1
04zjz7s05,0,0,1,0,0
04zk97n46,0,0,1,0,0
04zkbxs23,0,0,1,0,0
04zkc6t29,0,0,1,0,0
04zmc0e16,0,0,1,0,0
04zmm8y38,0,0,1,0,0
04zmssz18,0,0,1,1,0
04zn42r77,1,1,1,0,1
04zn6xq74,0,0,1,0,1
04zn7j940,0,0,1,0,0
04zn7jb34,0,0,1,0,1
04znkkz68,0,0,1,0,0
04znxe670,0,0,1,1,1
04zp24820,0,0,1,0,1
04zpy9a42,0,0,1,0,0
04zqj3g76,0,0,1,0,0
04zqz4f11,0,0,1,0,0
04zrbnc33,0,0,1,1,1
04zrf7b53,0,0,1,0,0
04zrzwm74,0,0,1,0,0
04zs83x19,0,0,1,0,0
04zsgrk35,0,0,1,0,0
04zskzc62,0,0,1,0,0
04zsrq347,0,0,1,0,0
04ztbty92,0,0,1,0,0
04zte5g15,0,0,1,0,1
04zvnyb42,0,0,1,0,0
04zwxg371,0,0,1,0,0
04zxaa490,0,0,1,0,0
04zy9j617,0,0,1,0,0
04zyhq975,1,1,1,0,1
04zyja509,0,0,1,0,0
04zz3m093,0,0,1,0,0
04zzmzt85,0,0,1,0,0
04zzths72,0,0,1,0,0
05007jy86,0,0,1,0,0
05008jp45,0,0,1,0,0
0500gea42,0,0,1,0,1
0500xzf72,0,0,1,1,0
050113w36,1,1,1,1,0
0501fq006,0,0,1,0,0
05028dx30,0,0,1,0,0
0502vx353,0,0,1,0,0
0502vxg14,0,0,1,0,0
05031qk94,1,1,1,1,1
050384c29,0,0,1,0,0
0503ejf32,0,0,1,1,0
05041v694,0,0,1,0,0
0504dfg48,0,0,1,0,0
05055ck28,0,0,1,0,0
0505vtn61,0,0,1,0,0
0506tgm76,0,0,1,0,1
050755v08,0,0,1,0,0
05081wb05,0,0,1,0,0
050850526,0,0,1,0,0
050927w19,0,0,0,0,1
0509djg30,0,0,1,0,0
0509ndt57,0,0,1,0,0
0509rvg03,0,0,1,0,0
050a13t43,0,0,1,0,0
050a1gn71,0,0,1,0,0
050adtn77,0,0,1,0,0
050b05p79,0,0,1,0,0
050bg0846,0,0,1,0,0
050bktx08,0,0,1,0,0
050c3cw24,1,1,1,1,1
050ccpd76,0,0,1,0,1
050cf7q30,0,0,1,0,0
050d9qs96,0,0,1,0,0
050dyg448,0,0,1,0,0
050dyr068,0,0,1,0,0
050ed7z50,0,0,1,0,1
050fbe140,0,0,1,0,0
050g87e49,0,0,1,0,0
050j2vm64,0,0,1,0,1
050jn9y42,0,0,1,1,0
050k5ft87,0,0,1,0,0
050kcr883,0,0,1,1,1
050khj261,0,0,1,0,0
050khzd41,0,0,1,0,0
050ktqq97,0,0,1,0,0
050m5b118,0,0,1,0,0
050m92g92,0,0,1,0,0
050mgpz97,0,0,1,0,0
050mqhj64,0,0,1,0,0
050n8gz83,0,0,1,0,0
050nwww65,0,0,1,0,0
050p4pc72,0,0,1,0,0
050p5ky47,0,0,1,0,0
050p6gz73,0,0,1,0,1
050p80d78,0,0,1,0,0
050p9wj26,0,0,1,0,0
050pcd452,0,0,1,0,0
050pq4m56,0,0,1,1,0
050q60w23,0,0,1,0,0
050qj5m48,0,0,1,0,0
050qmg959,0,0,1,1,1
050qxn185,0,0,1,0,1
050r0fy88,0,0,0,0,1
050r2qc20,0,0,1,0,0
050r7zc91,0,0,1,0,0
050ra0n32,0,0,1,0,0
050rkhq40,0,0,1,0,0
050rnbb37,0,0,1,0,0
050s1zm26,0,0,1,0,0
050s6ns64,1,1,1,0,1
050swxx85,0,0,1,0,0
050vh8780,0,0,1,1,1
050w9j879,0,0,1,0,1
050z03n93,0,0,1,0,0
050z7zv36,0,0,1,0,0
050zs3956,0,0,1,0,0
050ztxn78,0,0,1,0,0
0510ppv76,0,0,1,0,0
05113d564,0,0,1,0,0
05113n960,0,0,1,0,0
0511cmw96,0,0,1,0,1
0511q3e85,0,0,1,0,0
0511zqc76,0,0,1,0,0
05141h569,0,0,1,0,0
0514c4d93,0,0,1,0,0
0515nd386,1,1,1,0,1
05165er51,0,0,1,0,0
05167c961,0,0,1,0,1
0516ah480,0,0,1,0,0
0516eyx49,0,0,1,0,0
0517ce304,0,0,1,0,0
0518w5j31,0,0,1,0,0
05198a862,0,0,1,0,0
0519st743,0,0,1,0,0
051a88j84,0,0,1,0,0
051awps38,0,0,1,0,0
051awsb83,0,0,1,0,0
051ax8v50,0,0,1,0,0
051bats05,0,0,1,0,1
051cchq23,0,0,1,0,0
051cmzf26,0,0,1,0,0
051cp7s36,0,0,1,0,0
051dggm19,0,0,1,0,0
051dyvc17,0,0,1,0,0
051e7m916,0,0,1,0,0
051e84q87,0,0,1,0,0
051escj72,1,1,1,1,0
051exe838,0,0,1,0,0
051f2wp73,0,0,1,0,0
051f6n260,0,0,1,0,0
051f75a52,0,0,1,0,0
051fd9666,1,1,1,1,1
051fvmk98,0,0,1,0,0
051g1n833,0,0,1,0,0
051g75b06,0,0,1,0,0
051gb6s93,0,0,1,0,1
051h0cw83,1,1,1,0,0
051hckb40,0,0,1,0,0
051hvcm98,1,1,1,0,1
051j50p12,0,0,1,0,0
051j6j225,0,0,1,0,0
051j7cj03,0,0,1,0,0
051j8zv27,0,0,1,0,0
051jm0x83,0,0,1,0,0
051jrjw38,1,1,1,1,0
051k00p03,0,0,1,0,1
051k3eh31,1,1,1,1,1
051kay419,0,0,1,0,0
051kdrm61,0,0,1,0,0
051kpcy16,1,1,1,1,0
051kvhx87,0,0,1,0,0
051m4vc48,0,0,1,1,1
051m5c198,0,0,1,0,0
051mkpe32,0,0,1,0,0
051mkwn17,0,0,1,0,0
051mrsz47,0,0,1,0,0
051nhdr80,0,0,1,0,0
051nvp675,0,0,1,1,0
051prj435,0,0,1,0,0
051q2m369,0,0,1,1,1
051q8jk17,0,0,1,0,1
051qmsg29,0,0,1,0,0
051qn8h41,0,0,1,0,1
051qp9k68,0,0,1,0,0
051qqcg15,0,0,1,0,0
051qw9f78,0,0,1,0,0
051qwcj72,1,1,1,0,1
051r3tx83,0,0,1,0,1
051rc7j94,0,0,1,0,0
051rngw70,1,1,1,0,1
051rrf637,0,0,1,0,0
051sa4h84,0,0,1,0,0
051smb947,0,0,1,0,1
051smbs96,0,0,1,0,0
051t2jr69,0,0,1,0,0
051tsqh55,0,0,1,0,1
051v5t493,0,0,1,0,0
051v6v138,0,0,1,0,0
051vg7x60,0,0,1,0,0
051wgfj58,0,0,1,0,0
051wkpd79,0,0,1,0,0
051wvvb55,0,0,1,0,0
051wzgj54,0,0,1,0,0
051xcrt66,0,0,1,0,0
051xvqh87,0,0,1,0,0
051xzna40,0,0,1,0,0
051zgra59,1,1,1,1,1
051zgrs14,0,0,1,0,0
051zns832,0,0,1,0,0
051zrh047,0,0,1,0,0
05202v862,0,0,1,0,1
0520d0g72,0,0,1,0,0
0520msa48,0,0,1,0,0
0520whs57,0,0,1,0,0
0520xdp94,0,0,1,0,0
0520y8c54,0,0,1,0,0
052133d12,0,0,1,0,1
0521h8v35,0,0,1,0,0
0521rfb23,0,0,1,0,0
0522dg826,0,0,1,0,0
0522zyy65,0,0,1,0,0
0523b6g79,0,0,1,0,1
0523w6477,0,0,1,0,0
0523w7v09,0,0,1,1,0
0523y5c19,1,1,1,0,1
052411t69,0,0,1,0,0
0524sp257,1,1,1,1,1
05252fg05,0,0,1,0,1
05256tw11,0,0,1,0,0
05256ym39,1,1,1,1,1
0525aen51,0,0,1,0,0
0525rz773,0,0,1,0,0
0525x3k72,0,0,1,0,0
0526p1y61,0,0,1,0,1
0527hfq87,0,0,1,0,0
05290cv24,1,1,1,1,0
05291s926,0,0,1,0,0
052963a64,0,0,1,0,0
05297fh87,0,0,1,0,0
0529rbt18,0,0,1,0,0
0529ybh43,0,0,1,0,1
052a22698,0,0,1,0,0
052bjm215,0,0,1,0,0
052bk3d94,0,0,1,0,0
052bnvt46,0,0,1,0,0
052bx8q98,1,1,1,0,1
052bz7812,0,0,1,0,0
052crx470,0,0,1,0,0
052czxv31,1,1,1,1,1
052dmdr17,0,0,1,0,0
052dy9793,0,0,1,0,0
052e6h087,0,0,1,0,0
052e8ag96,0,0,1,0,0
052em3f88,0,0,1,0,0
052f5cv23,0,0,1,0,0
052fdn272,0,0,1,0,0
052frf812,0,0,1,0,0
052g8jq94,1,1,1,1,0
052gg0110,1,1,1,1,1
052gzq419,0,0,1,0,0
052hz8t89,0,0,1,0,0
052j3fv27,0,0,1,0,0
052k56z27,0,0,1,0,0
052kcks88,0,0,1,0,0
052kwzs30,1,1,1,1,1
052m3x230,0,0,1,0,0
052msxy68,0,0,1,0,0
052n2hz50,0,0,1,0,0
052ndvg69,0,0,1,0,0
052nhnq73,0,0,1,0,1
052nzqz14,0,0,1,0,0
052pakb34,1,1,1,0,1
052pe2w94,0,0,1,0,0
052prhs50,0,0,1,1,1
052q2t745,0,0,1,0,0
052q3p191,0,0,1,1,0
052q8e925,0,0,1,0,0
052qf7p09,0,0,1,0,0
052qsay17,0,0,1,0,0
052r04325,0,0,1,0,0
052r2q311,0,0,0,0,1
052r2xn60,1,1,1,1,0
052rx6v10,0,0,1,0,0
052sta926,0,0,1,0,0
052t4a858,0,0,1,1,1
052vdrx60,0,0,1,0,0
052vng007,0,0,1,0,0
052w4zt36,0,0,1,1,1
052wtvs60,0,0,1,0,0
052x1x555,0,0,1,0,0
052xwpe12,0,0,1,0,0
052y05165,0,0,1,0,1
052ygfd66,0,0,1,0,0
052yjgk16,0,0,1,0,0
052yz6z95,0,0,1,0,0
052z2q786,0,0,1,0,1
052z7nw84,0,0,1,0,1
052zj9g72,0,0,1,0,0
052zrr036,0,0,1,0,0
05309tf52,0,0,1,0,0
0530bdk91,1,1,1,0,0
0530gbs37,0,0,1,0,0
0530pts50,1,1,1,1,1
0530qwm02,0,0,1,0,0
0530t2h81,0,0,1,0,0
0530tab10,0,0,1,0,0
0530xcn78,0,0,1,0,0
0530xmm89,0,0,1,0,0
0531dpd42,0,0,1,0,0
0531m2867,0,0,1,0,0
0531tjg57,0,0,1,0,0
0531xck41,0,0,1,0,0
0531xjy14,0,0,1,0,0
0532c1x92,0,0,1,0,0
05339ng12,0,0,1,0,0
0533m8c72,0,0,1,0,0
05343ec73,0,0,1,0,0
0534dba08,0,0,1,0,0
0534xfc33,0,0,1,0,0
0535c1v66,0,0,1,0,1
0535cbe18,0,0,1,0,1
0535cbn94,0,0,1,0,0
0535jaz61,0,0,1,0,0
0535nfe19,0,0,1,0,0
05362bq16,0,0,1,0,0
0536t7y80,0,0,1,0,1
0538g0d09,0,0,1,0,0
0538gj066,0,0,1,0,0
0538j0209,0,0,1,0,0
0538pfx71,0,0,1,0,0
0539kc598,0,0,1,0,0
0539zen48,0,0,1,0,0
053ax8j41,0,0,1,0,0
053bg5z25,0,0,1,0,0
053ctwk70,0,0,1,0,0
053d21744,0,0,1,0,0
053d3tv41,0,0,1,0,1
053d5gs04,0,0,1,0,0
053d7x641,0,0,1,0,1
053drm788,0,0,1,0,0
053e6gh17,0,0,1,0,0
053e8a708,0,0,1,0,0
053e9nw85,0,0,1,0,0
053ez2v94,0,0,1,0,0
053f2w588,0,0,1,0,1
053fh2363,0,0,1,0,0
053fp5c05,1,1,1,1,1
053fq8t95,1,1,1,1,1
053fxhf38,0,0,1,0,0
053fzma23,0,0,1,0,1
053g25f89,0,0,1,0,0
053g6we49,1,1,1,1,1
053g7ab72,0,0,1,0,0
053gs7z03,0,0,1,0,0
053gxvt69,0,0,1,0,0
053h75930,0,0,1,0,0
053h7gw81,0,0,1,0,0
053hsst90,0,0,1,0,0
053j19t39,0,0,1,0,0
053jehz60,0,0,1,0,1
053jkh992,0,0,1,0,0
053jqyp97,0,0,1,0,0
053kccs63,0,0,1,0,1
053kevk63,0,0,1,1,1
053kjm920,0,0,1,0,0
053mejc32,0,0,1,0,0
053mnhb64,0,0,1,0,0
053mqrf26,0,0,1,1,1
053mxw461,0,0,1,0,0
053nvxd25,0,0,1,0,0
053nycv62,0,0,1,0,1
053p3yv46,0,0,1,0,0
053rcsq61,1,1,1,0,1
053s4kp50,0,0,1,0,0
053sdsy29,0,0,1,0,0
053stv828,0,0,1,0,0
053syz184,0,0,1,0,0
053v5zb41,0,0,1,0,0
053w1zy07,1,1,1,1,1
053wdma52,0,0,1,0,0
053wftt74,0,0,1,0,1
053x9s498,0,0,1,0,0
053xj0761,0,0,1,0,0
053xy8k29,0,0,1,0,1
053y1tm43,0,0,1,0,0
053y5dz28,0,0,1,0,0
053y9xq02,0,0,1,0,1
053ya0s96,0,0,1,0,0
053yhr419,0,0,1,0,0
053yxat32,0,0,1,0,0
053z1kb20,0,0,1,0,0
05402ng93,0,0,1,0,0
0540vvc38,0,0,1,1,0
0540xtx50,0,0,1,0,0
05416s909,0,0,1,0,0
05416zy49,0,0,1,0,0
05417j740,0,0,1,0,1
0541v4g57,0,0,1,0,0
0542q3127,0,0,1,1,1
054341q84,0,0,1,0,1
0543j5e78,0,0,1,0,1
0544vva66,0,0,1,0,0
05450eg98,0,0,1,0,0
05450rm96,0,0,1,0,0
0545p3742,0,0,1,0,0
05463eb69,0,0,1,0,0
0546ajs61,0,0,1,0,0
0546hnb39,1,1,1,1,0
0546sy919,0,0,1,0,0
0546v0856,0,0,1,0,0
0546wew42,0,0,1,0,0
0546x0d08,0,0,1,0,0
05478zz46,0,0,1,0,0
0547s4559,0,0,1,0,0
0547wj766,0,0,1,0,0
0547yzj13,1,1,1,1,0
05486d596,0,0,1,0,0
054877331,0,0,1,0,0
0548hz093,0,0,1,0,0
05495v729,0,0,1,0,0
0549hdw45,0,0,1,0,1
0549ke970,0,0,1,0,0
054a9s036,0,0,1,0,0
054b0b564,0,0,1,0,1
054bthw57,0,0,1,0,0
054ca2x66,0,0,1,0,0
054d5vq03,0,0,1,0,1
054d77k59,1,1,1,1,0
054dn2d35,0,0,1,0,0
054dshd81,0,0,1,0,0
