ror,region,lr,lroe,coki,qs,sir
02x6rcb77,Europe,0,0,1,0,0
02x6t2s89,Europe,0,0,1,0,0
02x6tcp11,Americas,0,0,1,0,0
02x73b849,Asia,0,0,1,0,1
02x760e19,Asia,0,0,1,0,0
02x78ab05,Europe,0,0,1,0,0
02x79tw02,Europe,0,0,1,0,0
02x7pye76,Americas,0,0,1,0,0
02x7w2961,Asia,0,0,1,0,0
02x7x4c86,Americas,0,0,1,0,0
02x80b031,Europe,0,0,1,0,1
02x81h069,Americas,0,0,1,0,0
02x8c2t37,Europe,0,0,1,0,0
02x8cxb12,Americas,0,0,1,0,0
02x8kf546,Europe,0,0,1,0,0
02x8mjk39,Oceania,0,0,1,0,0
02x8svs93,Asia,1,1,1,1,1
02x8t7c47,Americas,0,0,1,0,0
02x8t8q15,Asia,0,0,1,0,0
02x8ye509,Americas,0,0,1,0,0
02x91aj62,Europe,0,0,1,1,0
02x93ka62,Asia,0,0,1,0,0
02x98g831,Asia,0,0,1,0,0
02x99ac45,Asia,1,1,1,0,1
02x9apr53,Asia,0,0,1,0,0
02x9bj444,Americas,0,0,1,0,0
02x9c0555,Americas,0,0,1,0,0
02x9fc857,Europe,0,0,1,0,0
02x9fwx10,Africa,0,0,1,0,0
02x9rq768,Americas,0,0,1,0,1
02x9y0j10,Europe,0,0,1,0,0
02xa0er70,Americas,0,0,1,0,0
02xa34907,Americas,0,0,1,0,0
02xa5mk57,Americas,0,0,1,0,0
02xa7j758,Oceania,0,0,1,0,0
02xab7z06,Asia,0,0,1,0,0
02xae6c61,Asia,0,0,1,0,0
02xag2b27,Americas,0,0,1,0,0
02xankh89,Europe,1,1,1,1,1
02xav4q54,Europe,0,0,1,0,0
02xawj266,Americas,0,0,1,1,1
02xay1410,Asia,0,0,1,0,0
02xbagc94,Americas,0,0,1,0,0
02xbbj940,Americas,0,0,1,0,0
02xbhbx68,Asia,0,0,1,1,1
02xbk5j62,Americas,0,0,1,0,0
02xbm2630,Europe,0,0,1,0,0
02xbm4h96,Asia,0,0,1,0,0
02xbmha33,Europe,0,0,1,0,0
02xbqbw69,Americas,0,0,1,0,0
02xbr5r10,Europe,0,0,1,0,0
02xbx2821,Europe,0,0,1,0,0
02xbz6x26,Asia,0,0,1,0,0
02xc21a77,Asia,0,0,1,0,0
02xc43e34,Europe,0,0,1,0,0
02xcbvq61,Europe,0,0,1,0,0
02xcf7b11,Oceania,0,0,1,0,0
02xcgb468,Asia,0,0,1,0,0
02xcxe208,Americas,0,0,1,0,0
02xd7sw67,Americas,0,0,1,0,0
02xddbh84,Europe,0,0,1,0,0
02xdeet92,Americas,0,0,1,0,0
02xdmj269,Americas,0,0,1,0,0
02xdxmh23,Americas,0,0,1,0,0
02xdygm42,Americas,0,0,1,0,0
02xdzy536,Europe,0,0,1,0,0
02xe1zz23,Europe,0,0,1,0,0
02xe2fg84,Asia,0,0,1,1,1
02xe5ns62,Asia,1,1,1,1,1
02xe87f77,Asia,0,0,1,0,0
02xe89706,Americas,0,0,1,0,0
02xejyg29,Americas,0,0,1,0,0
02xerpt86,Americas,0,0,1,0,0
02xesw687,Europe,0,0,1,0,0
02xewxa75,Americas,0,0,1,0,0
02xey9634,Europe,0,0,1,0,0
02xey9a22,Americas,0,0,1,0,0
02xf01n45,Americas,0,0,1,0,0
02xf0fd83,Asia,0,0,1,0,0
02xf24951,Europe,0,0,1,0,0
02xf66n48,Europe,1,1,1,1,1
02xf7p935,Asia,1,1,1,1,1
02xf8rf51,Asia,0,0,1,0,0
02xfh0g21,Europe,0,0,1,0,0
02xfkgs74,Americas,0,0,1,0,0
02xfnnq52,Europe,0,0,1,0,0
02xfp8v59,Americas,1,1,1,1,0
02xfrv514,Europe,0,0,1,0,0
02xfvtk67,Americas,0,0,1,0,0
02xfw2e90,Americas,0,0,1,0,0
02xfyax20,Asia,0,0,1,0,0
02xg1m795,Asia,0,0,1,0,1
02xgrds91,Europe,0,0,1,0,0
02xgttq77,Europe,0,0,1,0,0
02xgxme97,Europe,0,0,1,0,0
02xgzjz11,Asia,0,0,1,0,0
02xh1tf34,Europe,0,0,1,0,0
02xh23b55,Europe,0,0,1,0,1
02xh2ys40,Asia,0,0,1,0,0
02xh63p53,Americas,0,0,1,0,0
02xh9a707,Europe,0,0,1,0,1
02xh9x144,Americas,0,0,1,0,1
02xhgjz70,Asia,0,0,1,0,0
02xhgtj20,Europe,0,0,1,0,0
02xhk2825,Americas,0,0,1,0,0
02xhk8637,Europe,0,0,1,0,0
02xhmzq41,Asia,0,0,1,0,1
02xhnzg94,Americas,0,0,1,0,1
02xhrye98,Europe,0,0,1,0,0
02xhx4j26,Oceania,0,0,1,0,0
02xhybk62,Africa,0,0,1,0,0
02xj61x84,Africa,0,0,1,0,0
02xj62754,Asia,0,0,1,0,0
02xj89f04,Americas,0,0,1,0,0
02xjrkt08,Asia,0,0,1,0,1
02xjx7622,Americas,0,0,1,0,0
02xjxgz53,Asia,0,0,1,0,0
02xk4gn16,Europe,0,0,1,0,0
02xkdev90,Europe,0,0,1,0,0
02xkgba40,Americas,0,0,1,0,0
02xkmx604,Asia,0,0,1,0,0
02xkqh785,Asia,0,0,1,0,0
02xkrvb18,Americas,0,0,1,0,0
02xkx3e48,Asia,0,0,1,0,0
02xm06c56,Americas,0,0,1,0,0
02xm1d907,Americas,0,0,1,0,0
02xm2e940,Europe,0,0,1,0,0
02xm4cz36,Europe,0,0,1,0,0
02xm6sp43,Asia,0,0,1,0,0
02xmd8q53,Americas,0,0,1,0,0
02xmkec90,Asia,0,0,1,0,0
02xmq6r77,Asia,0,0,1,0,0
02xmsdw39,Europe,0,0,1,0,0
02xmv6y90,Asia,0,0,1,0,0
02xn8bh65,Oceania,0,0,1,0,0
02xnb4v27,Asia,0,0,1,0,0
02xnck737,Europe,0,0,1,0,0
02xnefk61,Europe,0,0,1,0,0
02xnj2427,Europe,0,0,1,0,0
02xnk0c33,Americas,0,0,1,0,0
02xnnng09,Europe,0,0,1,0,0
02xnraw58,Asia,0,0,1,0,0
02xnwme44,Asia,0,0,1,0,0
02xp2c270,Europe,0,0,1,0,0
02xp6nt38,Americas,0,0,1,0,0
02xp8v962,Americas,0,0,1,0,0
02xp9d883,Americas,0,0,1,0,0
02xpekp13,Americas,0,0,1,0,0
02xpf0x05,Asia,0,0,1,0,0
02xphqm22,Europe,0,0,1,0,0
02xpk4806,Americas,0,0,1,0,0
02xpkhc07,Americas,0,0,1,0,0
02xq0ba35,Europe,0,0,1,0,0
02xq0x374,Europe,0,0,1,0,0
02xq98350,Africa,0,0,1,0,0
02xqc6638,Europe,0,0,1,0,0
02xqfym19,Europe,0,0,1,0,0
02xqgcz97,Asia,0,0,1,0,0
02xqjct79,Asia,0,0,1,0,0
02xqkcw08,Asia,0,0,1,0,0
02xqp7x96,Asia,0,0,1,0,0
02xqrgv78,Americas,0,0,1,0,0
02xqwa087,Europe,0,0,1,0,0
02xqyv944,Europe,0,0,1,0,0
02xqze381,Europe,0,0,1,0,0
02xr3yb07,Europe,0,0,1,0,0
02xr5ws27,Asia,0,0,1,0,0
02xr9bp50,Asia,0,0,1,0,0
02xredb51,Europe,0,0,1,0,0
02xrm8562,Asia,0,0,1,0,0
02xrm8w90,Asia,0,0,1,0,0
02xrpdt68,Asia,0,0,1,0,0
02xrw9r68,Americas,0,0,1,0,0
02xrwdh93,Americas,0,0,1,0,0
02xryym68,Americas,0,0,1,0,0
02xs3dj23,Americas,0,0,1,0,0
02xs4hf68,Americas,0,0,1,0,0
02xs4jc78,Africa,0,0,1,0,0
02xs4zz34,Africa,0,0,1,0,0
02xs6gm19,Americas,0,0,1,0,0
02xse0222,Europe,0,0,1,0,0
02xse0b92,Americas,0,0,1,0,0
02xsgn598,Americas,0,0,1,0,0
02xsh5r57,Europe,0,0,1,1,1
02xshzv74,Europe,0,0,1,0,0
02xsn7259,Americas,0,0,1,0,0
02xss3674,Europe,0,0,1,0,0
02xstm723,Europe,0,0,1,0,0
02xstv633,Americas,0,0,1,0,0
02xt2gf57,Asia,0,0,1,0,0
02xt4jj17,Asia,0,0,1,0,0
02xt59385,Africa,0,0,1,0,0
02xta6736,Americas,0,0,1,0,0
02xtbq882,Asia,0,0,1,0,0
02xtpdq88,Americas,0,0,1,0,0
02xtw2e05,Americas,0,0,1,0,0
02xtwpk10,Americas,0,0,1,0,1
02xv1yp72,Europe,0,0,1,0,0
02xv42m49,Europe,0,0,1,0,0
02xv4ae75,Europe,0,0,1,0,0
02xvc5r05,Oceania,0,0,1,0,0
02xvk2686,Africa,0,0,1,0,0
02xvkz230,Europe,0,0,1,0,0
02xvrbk22,Asia,0,0,1,0,0
02xvrx776,Europe,0,0,1,0,0
02xvvvp28,Asia,1,1,1,0,1
02xw13d29,Oceania,0,0,1,0,0
02xw5dc73,Europe,0,0,1,0,0
02xw8cw23,Americas,0,0,1,0,0
02xwa6p02,Americas,0,0,1,0,0
02xwcny57,Asia,0,0,1,0,0
02xwh7n36,Europe,0,0,1,0,0
02xwjjw58,Europe,0,0,1,0,0
02xwkbq98,Oceania,0,0,1,0,0
02xwr1996,Oceania,0,0,1,0,0
02xwsbr93,Americas,0,0,1,0,0
02xww4e18,Europe,0,0,1,0,0
02xx07v13,Europe,0,0,1,0,0
02xx4jg88,Asia,0,0,1,0,1
02xx9xx26,Europe,0,0,1,0,0
02xxgh713,Americas,0,0,1,0,0
02xxmjs88,Europe,0,0,1,0,0
02xxmzs04,Europe,0,0,1,0,0
02xxpjq61,Asia,0,0,1,0,0
02xxx6w64,Asia,0,0,1,0,0
02xy6bg05,Asia,0,0,1,0,0
02xyaf767,Europe,0,0,1,0,0
02xyffp85,Asia,0,0,1,0,0
02xyqwh78,Europe,0,0,1,0,0
02xyv8p74,Europe,0,0,1,0,0
02xywr964,Europe,0,0,1,0,0
02xyxvc90,Europe,0,0,1,0,0
02xyyna25,Europe,0,0,1,0,0
02xz2v383,Americas,0,0,1,0,0
02xz41712,Europe,0,0,1,0,0
02xz4xc25,Europe,0,0,1,0,0
02xz6bf62,Europe,0,0,1,0,1
02xz7d723,Oceania,0,0,1,0,1
02xzjn598,Americas,0,0,1,0,0
02xzmkb45,Europe,0,0,1,0,0
02xznz413,Americas,0,0,1,0,0
02xzsdt57,Americas,0,0,1,0,0
02xzt0b24,Europe,0,0,1,0,0
02xztm077,Europe,0,0,1,0,0
02xzytt36,Asia,1,1,1,1,0
02y005z64,Asia,0,0,1,0,0
02y041669,Americas,0,0,1,0,0
02y05bg81,Africa,0,0,1,0,0
02y05ge92,Europe,0,0,1,0,0
02y070a55,Americas,0,0,1,0,0
02y0c7m95,Asia,0,0,1,0,0
02y0cs367,Oceania,0,0,1,0,0
02y0e7413,Europe,0,0,1,0,0
02y0es528,Europe,0,0,1,0,0
02y0gk295,Europe,0,0,1,0,0
02y0rxk19,Asia,1,1,1,1,1
02y0vze35,Asia,0,0,1,0,0
02y0wc381,Asia,0,0,1,0,0
02y0wmd59,Americas,0,0,1,0,0
02y0x4c78,Americas,0,0,1,0,0
02y18ts25,Asia,0,0,1,0,1
02y1msw11,Europe,0,0,1,0,0
02y1rjh68,Americas,0,0,1,0,0
02y1vmj66,Europe,0,0,1,0,0
02y22dj89,Europe,0,0,1,0,0
02y22ws83,Europe,0,0,1,0,0
02y28sc20,Asia,0,0,1,0,1
02y2arb86,Asia,0,0,1,0,0
02y2c2646,Europe,0,0,1,0,0
02y2cxp25,Asia,0,0,1,0,0
02y2gng66,Europe,0,0,1,0,0
02y2htg06,Asia,0,0,1,0,1
02y2p9e58,Americas,0,0,1,0,0
02y2qcy45,Americas,0,0,1,0,0
02y2rfe31,Europe,0,0,1,0,0
02y394t43,Asia,1,1,1,0,0
02y3ad647,Americas,1,1,1,1,1
02y3cnq68,Europe,0,0,1,0,0
02y3dtg29,Europe,0,0,1,0,0
02y3mfk39,Europe,0,0,1,0,0
02y3prs94,Americas,0,0,1,0,0
02y3tc479,Europe,0,0,1,0,0
02y3vvj84,Europe,0,0,1,0,0
02y4abh66,Americas,0,0,1,0,0
02y4qch95,Americas,0,0,1,0,0
02y535c02,Americas,0,0,1,0,0
02y553197,Asia,0,0,1,0,1
02y55wr53,Americas,0,0,1,0,0
02y5f7327,Europe,0,0,1,0,0
02y5f7c97,Americas,0,0,1,0,0
02y5m7j45,Africa,0,0,1,0,0
02y5mkh60,Europe,0,0,1,0,0
02y5qtc81,Americas,0,0,1,0,0
02y5rmj89,Asia,0,0,1,0,0
02y5sbr94,Europe,0,0,1,0,0
02y5x0w05,Asia,0,0,1,0,0
02y5xdw18,Asia,0,0,1,0,0
02y5xdy12,Asia,0,0,1,0,0
02y6dp041,Americas,0,0,1,0,0
02y6ewg31,Europe,0,0,1,0,0
02y6r1c45,Asia,0,0,1,0,0
02y6vkj44,Americas,0,0,1,0,0
02y6wk324,Africa,0,0,1,0,0
02y707x62,Africa,0,0,1,0,0
02y72wh86,Americas,1,1,1,1,1
02y751y19,Americas,0,0,1,0,0
02y7bdg71,Americas,0,0,1,0,0
02y7be508,Europe,0,0,1,0,0
02y7h5c73,Africa,0,0,1,0,0
02y7mzf89,Europe,0,0,1,0,0
02y7nf053,Europe,0,0,1,0,0
02y7p0749,Americas,0,0,1,0,0
02y7qqd86,Americas,0,0,1,0,0
02y7rck89,Asia,0,0,1,0,1
02y7rg150,Africa,0,0,1,0,0
02y7tka90,Europe,0,0,1,0,0
02y7zaj23,Americas,0,0,1,0,0
02y84bs66,Europe,0,0,1,0,0
02y88x190,Europe,0,0,1,0,0
02y899687,Americas,0,0,1,0,0
02y8fm890,Europe,0,0,1,0,0
02y8ft411,Asia,0,0,1,0,0
02y8hn179,Europe,0,0,1,0,0
02y8m9y76,Asia,0,0,1,0,0
02y8mb071,Americas,0,0,1,0,0
02y8nb297,Americas,0,0,1,0,0
02y8r3w10,Europe,0,0,1,0,0
02y910088,Europe,0,0,1,0,0
02y92d036,Europe,0,0,1,0,0
02y96rp12,Americas,0,0,1,0,0
02y9ayd76,Asia,0,0,1,0,0
02y9g2b52,Americas,0,0,1,0,0
02y9nww90,Africa,0,0,1,1,1
02y9qjz38,Europe,0,0,1,0,0
02y9x6z24,Europe,0,0,1,0,0
02y9xvd02,Asia,0,0,1,0,0
02ya5n776,Europe,0,0,1,0,0
02yacz525,Asia,0,0,1,0,0
02yakpb28,Europe,0,0,1,0,0
02yaq1v87,Americas,0,0,1,0,0
02yaqge44,Europe,0,0,1,0,0
02yas1717,Europe,0,0,1,0,0
02yasb727,Oceania,0,0,1,0,0
02ybb5327,Americas,0,0,1,0,0
02ybfkh30,Europe,0,0,1,0,0
02ybkn114,Asia,0,0,1,0,0
02ybsz607,Europe,0,0,1,0,0
02ybv7q93,Europe,0,0,1,0,0
02ybzrf68,Asia,0,0,1,0,0
02ycbp592,Americas,0,0,1,0,0
02ycfa514,Americas,0,0,1,0,0
02ycgwy86,Americas,0,0,1,0,0
02ycs5538,Americas,0,0,1,0,0
02ycvrx49,Americas,0,0,1,0,0
02ycyys66,Europe,0,0,1,0,0
02yczqn06,Asia,0,0,1,0,0
02yd1yr68,Asia,1,1,1,0,0
02yd50j87,Asia,0,0,1,0,0
02yd7p033,Africa,0,0,1,0,0
02ydc1657,Europe,0,0,1,0,0
02ydh7m84,Americas,0,0,1,0,1
02ydkfh68,Asia,0,0,1,0,0
02ydpt711,Americas,0,0,1,0,0
02ye0gt70,Europe,0,0,1,0,0
02ye6d240,Asia,0,0,1,0,0
02ye8a398,Americas,0,0,1,0,0
02ye9h922,Europe,0,0,1,0,0
02yec8h85,Americas,0,0,1,0,0
02yemx219,Asia,0,0,1,0,0
02yerkk86,Asia,0,0,1,0,0
02yewpr08,Europe,0,0,1,0,0
02yf2ch17,Americas,0,0,1,0,0
02yf6ha74,Europe,0,0,1,0,0
02yf7vb16,Europe,0,0,1,0,0
02yfanq70,Asia,0,0,1,0,0
02yfrka70,Americas,0,0,1,0,0
02yfsfh77,Asia,0,0,1,0,1
02yfw7119,Europe,0,0,1,0,0
02yfxbq86,Europe,0,0,1,0,0
02yg0nm07,Americas,0,0,1,1,0
02yg1pf55,Asia,0,0,1,0,0
02ygac863,Europe,0,0,1,0,0
02ygbbs43,Asia,0,0,1,0,0
02ygdtt22,Europe,0,0,1,0,0
02ygek028,Europe,0,0,1,0,0
02ygfdv70,Asia,0,0,1,0,0
02yghbg68,Asia,0,0,1,0,1
02yghr808,Asia,0,0,1,0,0
02ygq7y20,Europe,0,0,1,0,0
02ygqdd77,Europe,0,0,1,0,0
02ygxgy27,Americas,0,0,1,0,0
02ygzhr13,Americas,0,0,1,0,0
02yh0k313,Americas,0,0,1,0,0
02yh57h22,Europe,0,0,1,0,0
02yh9se80,Americas,0,0,1,0,0
02yhdjx59,Americas,0,0,1,0,0
02yhj4v17,Europe,0,0,1,0,0
02yhrrk59,Europe,0,0,1,1,1
02yhs7m71,Europe,0,0,1,0,0
02yhx1447,Americas,0,0,1,0,0
02yhzgr66,Americas,0,0,1,0,0
02yj0p855,Asia,1,1,1,0,0
02yj55q56,Asia,0,0,1,0,1
02yj6ya55,Asia,0,0,1,0,0
02yj8av48,Asia,0,0,1,0,0
02yjcwm21,Asia,0,0,1,0,0
02yjcxz86,Americas,0,0,1,0,0
02yjhrp74,Asia,0,0,1,0,0
02yjksy18,Europe,0,0,1,0,0
02yjnch11,Asia,0,0,1,0,0
02yjqcm66,Europe,0,0,1,0,0
02yjrq169,Americas,0,0,1,0,0
02yjsqr32,Europe,0,0,1,0,0
02yjv7f10,Asia,0,0,1,0,0
02yjx5e75,Asia,0,0,1,0,0
02yjy0144,Americas,0,0,1,0,0
02yjyfs84,Europe,0,0,1,0,0
02yk2p779,Americas,0,0,1,0,0
02yk7ya44,Asia,0,0,1,0,0
02ykbvm42,Asia,0,0,1,0,0
02ykcmr55,Asia,0,0,1,0,0
02ykdz073,Africa,0,0,1,0,0
02yke5x89,Americas,0,0,1,0,0
02ykjqt50,Europe,0,0,1,0,0
02ykxyy09,Americas,0,0,1,0,0
02ym2t546,Americas,0,0,1,0,0
02ym95m10,Americas,0,0,1,0,0
02ymd0q27,Americas,0,0,1,0,0
02ymhq538,Europe,0,0,1,0,0
02ymmdj85,Americas,0,0,1,0,0
02ymw8z06,Americas,1,1,1,1,0
02ymzm013,Europe,0,0,1,0,0
02yn1nr06,Americas,0,0,1,0,0
02yn5by09,Americas,0,0,1,0,0
02ynb0474,Asia,1,1,1,0,1
02ynbzc81,Americas,0,0,1,1,1
02yng3249,Asia,0,0,1,0,0
02ynmc580,Europe,0,0,1,0,0
02yns5j97,Europe,0,0,1,0,0
02ynw0r73,Europe,0,0,1,0,0
02yp1e416,Europe,0,0,1,0,0
02yp59539,Americas,0,0,1,0,0
02ypa8k59,Asia,0,0,1,0,0
02ypbdc20,Europe,0,0,1,0,0
02ypd5h61,Americas,0,0,1,0,0
02ype5435,Americas,0,0,1,0,0
02ypkn805,Asia,0,0,1,0,0
02ypmq936,Africa,0,0,1,0,0
02yps9f67,Europe,0,0,1,0,0
02ypw0a72,Europe,0,0,1,0,0
02ypxbp79,Americas,0,0,1,0,0
02ypyf569,Asia,0,0,1,0,0
02ypzv613,Europe,0,0,1,0,0
02yq0sn95,Europe,0,0,1,0,0
02yq33n72,Europe,0,0,1,0,0
02yq5yf84,Americas,0,0,1,0,0
02yqgb753,Asia,0,0,1,0,0
02yqqv993,Europe,1,1,1,1,0
02yqt1d54,Europe,0,0,1,0,0
02yqt2385,Asia,0,0,1,0,0
02yr08r26,Europe,0,0,1,0,0
02yr3f298,Americas,0,0,1,0,0
02yr4wk92,Europe,0,0,1,0,0
02yr91f43,Asia,0,0,1,0,0
02yrcbg49,Asia,0,0,1,0,0
02yrcx115,Americas,0,0,1,0,0
02yre5r83,Americas,0,0,1,0,0
02yrkqr67,Europe,0,0,1,0,0
02yrq0923,Americas,0,0,1,0,0
02yrs2n53,Europe,0,0,1,1,1
02yrvm198,Americas,0,0,1,0,0
02yrxdp92,Asia,0,0,1,0,0
02yrzyf97,Americas,0,0,1,0,0
02ys1c285,Asia,0,0,1,0,0
02ys41z83,Asia,0,0,1,0,0
02ys5x139,Americas,0,0,1,0,0
02ys8pq62,Asia,0,0,1,0,0
02ysayy16,Europe,0,0,1,0,0
02yse6y23,Americas,0,0,1,0,0
02ysgg478,Europe,0,0,1,0,0
02ysgwq33,Africa,0,0,1,0,0
02ysppy04,Asia,0,0,1,0,0
02ystve88,Asia,0,0,1,0,0
02yt0ry35,Europe,0,0,1,0,0
02yt1th11,Europe,0,0,1,0,0
02yt5we53,Asia,0,0,1,0,0
02yta1w47,Americas,0,0,1,0,0
02ytfpp52,Asia,0,0,1,0,0
02ytfzr55,Asia,1,1,1,0,1
02ytn4d59,Asia,0,0,1,0,0
02ytn5d60,Americas,0,0,1,0,0
02ytpy253,Americas,0,0,1,0,0
02ytxkh27,Africa,0,0,1,0,0
02yv7gj50,Asia,0,0,1,0,0
02yv7k107,Africa,0,0,1,0,0
02yvd4j36,Europe,0,0,1,0,0
02yvffa38,Americas,0,0,1,0,0
02yvp6477,Africa,0,0,1,0,0
02yw1f353,Europe,0,0,1,0,0
02yw51758,Europe,0,0,1,0,0
02yw59f42,Americas,0,0,1,0,0
02yw7q747,Americas,0,0,1,0,0
02yw9ws62,Americas,0,0,1,0,0
02ywgn354,Europe,0,0,1,0,0
02ywmkj38,Europe,0,0,1,0,0
02ywmqv15,Europe,0,0,1,0,0
02ywpz459,Asia,0,0,1,0,0
02ywr7111,Americas,0,0,1,0,0
02yx0mh38,Americas,0,0,1,0,0
02yx11005,Europe,0,0,1,0,0
02yx4yb97,Americas,0,0,1,0,0
02yxh7f90,Europe,0,0,1,0,0
02yxnh564,Asia,1,1,1,0,1
02yxqev59,Europe,0,0,1,0,0
02yxqm243,Europe,0,0,1,0,0
02yxs9t24,Americas,0,0,1,0,0
02yxsn987,Europe,0,0,1,0,0
02yxxe041,Europe,0,0,1,0,0
02yxyvn23,Americas,0,0,1,0,0
02yy16t83,Europe,0,0,1,0,0
02yy8x990,Europe,1,1,1,1,1
02yyma482,Europe,0,0,1,0,0
02yypjn06,Asia,0,0,1,0,0
02yyskm09,Africa,0,0,1,0,0
02yyv4c82,Americas,0,0,1,0,0
02yyxkw16,Asia,0,0,1,0,0
02yz1n812,Americas,0,0,1,0,0
02yz2ed22,Europe,0,0,1,0,0
02yz8wm13,Asia,0,0,1,0,0
02yzaka98,Europe,0,0,1,0,0
02yzgww51,Americas,0,0,1,1,1
02yzsqk70,Asia,0,0,1,0,0
02z02cv32,Americas,0,0,1,0,0
02z06eb16,Europe,0,0,1,0,0
02z0cah89,Europe,1,1,1,1,1
02z0jq636,Europe,0,0,1,0,0
02z0n2g81,Asia,0,0,1,0,0
02z0nsb22,Asia,0,0,1,0,0
02z125451,Asia,0,0,1,0,0
02z1kxt68,Europe,0,0,1,0,0
02z1n9q24,Asia,0,0,1,1,1
02z1p6e80,Americas,0,0,1,0,0
02z1v3h34,Europe,0,0,1,0,0
02z1v6961,Europe,0,0,1,0,0
02z1vqm45,Asia,0,0,1,0,1
02z28nb98,Americas,0,0,1,0,0
02z296148,Europe,0,0,1,0,0
02z2bdj68,Europe,0,0,1,0,0
02z2d6373,Asia,0,0,1,0,0
02z2dfb58,Europe,0,0,1,0,0
02z2gfm30,Asia,0,0,1,0,0
02z2hxe94,Europe,0,0,1,0,0
02z2kxd64,Americas,0,0,1,0,0
02z2sk479,Asia,0,0,1,0,0
02z2wvt20,Asia,0,0,1,0,0
02z2yec16,Asia,0,0,1,0,0
02z310y44,Americas,0,0,1,0,0
02z31cn83,Asia,0,0,1,0,0
02z31g829,Europe,0,0,1,0,0
02z37qb25,Europe,0,0,1,0,0
02z384071,Americas,0,0,1,0,0
02z38kp20,Americas,0,0,1,0,0
02z3q8x80,Americas,0,0,1,0,0
02z3r7t23,Europe,0,0,1,0,0
02z3rcy16,Americas,0,0,1,0,0
02z3t5745,Americas,0,0,1,0,0
02z3xdq04,Europe,0,0,1,0,0
02z40ce29,Americas,0,0,1,0,0
02z43nn16,Americas,0,0,1,0,0
02z43xh36,Americas,0,0,1,1,1
02z480994,Europe,0,0,1,0,0
02z4esg96,Europe,0,0,1,0,0
02z4pnd66,Asia,0,0,1,0,0
02z4rsp10,Europe,0,0,1,0,0
02z4s0665,Americas,0,0,1,0,0
02z50b706,Africa,0,0,1,0,0
02z51cq88,Europe,0,0,1,0,0
02z57sg23,Americas,0,0,1,0,0
02z58ft15,Americas,0,0,1,0,0
02z5aj645,Americas,0,0,1,0,0
02z5bnb65,Americas,0,0,1,0,0
02z5czc07,Europe,0,0,1,0,1
02z5d2h92,Americas,0,0,1,0,0
02z5k8341,Americas,0,0,1,0,0
02z5nhe81,Americas,0,0,1,0,1
02z5nms51,Asia,0,0,1,0,0
02z5rm416,Africa,0,0,1,0,0
02z5rpx40,Americas,0,0,1,0,0
02z5xhm28,Asia,0,0,1,0,0
02z602v88,Asia,0,0,1,0,0
02z64pq54,Asia,0,0,1,0,0
02z6cxz02,Europe,0,0,1,0,0
02z6whe68,Asia,0,0,1,0,0
02z71hx86,Europe,0,0,1,0,0
02z749649,Europe,1,1,1,0,1
02z79er63,Asia,0,0,1,0,0
02z7b0p22,Europe,0,0,1,0,0
02z7dnx86,Asia,0,0,1,0,0
02z7pfr92,Asia,0,0,1,0,0
02z7qcb63,Asia,0,0,1,0,0
02z7tpb72,Americas,0,0,1,0,0
02z81jf86,Asia,0,0,1,0,0
02z85gz67,Europe,0,0,1,0,0
02z87mf86,Americas,0,0,1,0,0
02z88n164,Asia,0,0,1,0,0
02z8dkq59,Europe,0,0,1,0,0
02z8j1p10,Oceania,0,0,1,0,0
02z8m4v62,Europe,0,0,1,0,0
02z8mgx68,Americas,0,0,1,0,0
02z8q9w63,Europe,0,0,1,0,0
02z8rt196,Africa,0,0,1,0,0
02z8rzb71,Asia,0,0,1,0,0
02z8t9146,Europe,0,0,1,0,0
02z8yps18,Europe,0,0,1,0,0
02z8z1589,Asia,0,0,1,0,0
02z95d405,Europe,0,0,1,0,0
02z9b2w17,Europe,0,0,1,0,0
02z9b5492,Europe,0,0,1,0,0
02z9d3e27,Asia,0,0,1,0,0
02z9g9j20,Americas,0,0,1,0,1
02z9j6m75,Europe,0,0,1,0,0
02z9mtw38,Americas,0,0,1,0,0
02z9sft96,Americas,0,0,1,0,0
02z9t1k38,Americas,0,0,1,1,0
02z9ybv55,Americas,0,0,1,0,0
02za18p66,Europe,0,0,1,0,0
02za3fg58,Europe,0,0,1,0,0
02za70122,Europe,0,0,1,0,0
02zas6g74,Europe,0,0,1,0,0
02zawmw51,Americas,0,0,1,0,0
02zax3c17,Asia,0,0,1,0,0
02zb4t009,Asia,0,0,1,0,0
02zb8tm77,Americas,0,0,1,0,0
02zbb2597,Europe,1,1,1,0,1
02zbc1a16,Oceania,0,0,1,0,0
02zbepj77,Americas,0,0,1,0,0
02zbmht46,Americas,0,0,1,0,0
02zbs8663,Europe,0,0,1,0,0
02zc5r772,Oceania,0,0,1,0,0
02zc6c986,Europe,0,0,1,0,0
02zc6h894,Europe,0,0,1,0,0
02zc7ec14,Americas,0,0,1,0,0
02zc84r97,Asia,0,0,1,0,0
02zc85170,Asia,1,1,1,1,1
02zcab046,Asia,0,0,1,0,0
02zcam055,Europe,0,0,1,0,0
02zcamj98,Europe,0,0,1,0,0
02zcjdk53,Asia,0,0,1,0,0
02zcjqq51,Asia,0,0,1,0,0
02zcy8d62,Africa,0,0,1,0,0
02zd56905,Europe,0,0,1,0,0
02zda6x08,Americas,0,0,1,0,0
02zdf9k07,Americas,0,0,1,0,0
02zdnfn05,Africa,0,0,1,0,0
02zdz1m23,Asia,0,0,1,0,0
